token,ndocs,frequency,e,ne,eprop,freq_bins,ndocs_bins,logfreq_bins,rank,N1,N0,P1,P0,WOEValue,token_length,WOEAbs,flg_singleLabel
agenda,23,42,3.0,20.0,0.07142857142857142,1,1,1,946,139,716,0.02158273381294964,0.027932960893854747,-0.2579137510559273,6.0,0.2579137510559273,0
charles,30,42,7.0,23.0,0.16666666666666666,1,1,1,947,139,716,0.050359712230215826,0.03212290502793296,0.44962216695611745,7.0,0.44962216695611745,0
dth,13,42,6.0,7.0,0.14285714285714285,1,1,1,948,139,716,0.04316546762589928,0.009776536312849162,1.4850555540026955,3.0,1.4850555540026955,0
59,36,42,5.0,31.0,0.11904761904761904,1,1,1,949,139,716,0.03597122302158273,0.04329608938547486,-0.18534305822109215,2.0,0.18534305822109215,0
brief,21,42,5.0,16.0,0.11904761904761904,1,1,1,950,139,716,0.03597122302158273,0.0223463687150838,0.476055424024273,5.0,0.476055424024273,0
info,33,42,8.0,25.0,0.19047619047619047,1,1,1,951,139,716,0.05755395683453238,0.034916201117318434,0.4997719506415891,4.0,0.4997719506415891,0
click,11,42,2.0,9.0,0.047619047619047616,1,1,1,952,139,716,0.014388489208633094,0.012569832402234637,0.13512883705367984,5.0,0.13512883705367984,0
fall,33,42,16.0,17.0,0.38095238095238093,1,1,1,953,139,716,0.11510791366906475,0.023743016759776536,1.5785816120135192,4.0,1.5785816120135192,0
india,13,42,2.0,11.0,0.047619047619047616,1,1,1,954,139,716,0.014388489208633094,0.015363128491620111,-0.06554185840847133,5.0,0.06554185840847133,0
complete,34,42,11.0,23.0,0.2619047619047619,1,1,1,955,139,716,0.07913669064748201,0.03212290502793296,0.9016072906991746,8.0,0.9016072906991746,0
units,20,42,11.0,9.0,0.2619047619047619,1,1,1,956,139,716,0.07913669064748201,0.012569832402234637,1.839876929292105,5.0,1.839876929292105,0
update,32,42,5.0,27.0,0.11904761904761904,1,1,1,957,139,716,0.03597122302158273,0.03770949720670391,-0.04719271974027498,6.0,0.04719271974027498,0
old,23,42,9.0,14.0,0.21428571428571427,1,1,1,958,139,716,0.06474820143884892,0.019553072625698324,1.1973734815509145,3.0,1.1973734815509145,0
enrononline,14,42,2.0,12.0,0.047619047619047616,1,1,1,959,139,716,0.014388489208633094,0.01675977653631285,-0.15255323539810103,11.0,0.15255323539810103,0
counterparties,18,41,2.0,16.0,0.04878048780487805,1,1,1,960,139,716,0.014388489208633094,0.0223463687150838,-0.4402353078498821,14.0,0.4402353078498821,0
v,23,41,4.0,19.0,0.0975609756097561,1,1,1,961,139,716,0.02877697841726619,0.02653631284916201,0.08106161578340418,1.0,0.08106161578340418,0
northern,16,41,9.0,7.0,0.21951219512195122,1,1,1,962,139,716,0.06474820143884892,0.009776536312849162,1.89052066211086,8.0,1.89052066211086,0
requests,17,41,7.0,10.0,0.17073170731707318,1,1,1,963,139,716,0.050359712230215826,0.013966480446927373,1.2825312898912216,8.0,1.2825312898912216,0
single,28,41,12.0,16.0,0.2926829268292683,1,1,1,964,139,716,0.08633093525179857,0.0223463687150838,1.351524161378173,6.0,1.351524161378173,0
asset,22,41,7.0,15.0,0.17073170731707318,1,1,1,965,139,716,0.050359712230215826,0.02094972067039106,0.8770661817830572,5.0,0.8770661817830572,0
etc,33,41,5.0,28.0,0.12195121951219512,1,1,1,966,139,716,0.03597122302158273,0.03910614525139665,-0.0835603639111497,3.0,0.0835603639111497,0
numerix,1,41,1.0,0.0,0.024390243902439025,1,0,1,967,139,716,0.007194244604316547,0.0,Infinity,7.0,Infinity,1
hain,27,41,19.0,8.0,0.4634146341463415,1,1,1,968,139,716,0.1366906474820144,0.0111731843575419,2.5042036713165583,4.0,2.5042036713165583,0
earnings,11,41,5.0,6.0,0.12195121951219512,1,1,1,969,139,716,0.03597122302158273,0.008379888268156424,1.4568846770359993,8.0,1.4568846770359993,0
rolling,17,41,9.0,8.0,0.21951219512195122,1,1,1,970,139,716,0.06474820143884892,0.0111731843575419,1.7569892694863374,7.0,1.7569892694863374,0
58,27,41,6.0,21.0,0.14634146341463414,1,1,1,971,139,716,0.04316546762589928,0.029329608938547486,0.38644326533458584,2.0,0.38644326533458584,0
approximately,29,41,12.0,17.0,0.2926829268292683,1,1,1,972,139,716,0.08633093525179857,0.023743016759776536,1.2908995395617382,13.0,1.2908995395617382,0
seen,36,41,15.0,21.0,0.36585365853658536,1,1,1,973,139,716,0.1079136690647482,0.029329608938547486,1.3027339972087408,4.0,1.3027339972087408,0
id,22,41,6.0,16.0,0.14634146341463414,1,1,1,974,139,716,0.04316546762589928,0.0223463687150838,0.6583769808182276,2.0,0.6583769808182276,0
fw,28,41,6.0,22.0,0.14634146341463414,1,1,1,975,139,716,0.04316546762589928,0.030726256983240222,0.3399232496996932,2.0,0.3399232496996932,0
region,27,40,10.0,17.0,0.25,1,1,1,976,139,716,0.07194244604316546,0.023743016759776536,1.1085779827677835,6.0,1.1085779827677835,0
fixed,28,40,10.0,18.0,0.25,1,1,1,977,139,716,0.07194244604316546,0.025139664804469275,1.0514195689278347,5.0,1.0514195689278347,0
andrews,10,40,0.0,10.0,0.0,1,1,1,978,139,716,0.0,0.013966480446927373,-Infinity,7.0,Infinity,1
talking,26,40,7.0,19.0,0.175,1,1,1,979,139,716,0.050359712230215826,0.02653631284916201,0.6406774037188268,7.0,0.6406774037188268,0
outages,11,40,9.0,2.0,0.225,1,1,1,980,139,716,0.06474820143884892,0.002793296089385475,3.143283630606228,7.0,3.143283630606228,0
drew,22,40,5.0,17.0,0.125,1,1,1,981,139,716,0.03597122302158273,0.023743016759776536,0.4154308022078381,4.0,0.4154308022078381,0
dec,24,40,13.0,11.0,0.325,1,1,1,982,139,716,0.09352517985611511,0.015363128491620111,1.80626031849312,3.0,1.80626031849312,0
cynthia,29,40,3.0,26.0,0.075,1,1,1,983,139,716,0.02158273381294964,0.036312849162011177,-0.5202780155234185,7.0,0.5202780155234185,0
shares,11,40,3.0,8.0,0.075,1,1,1,984,139,716,0.02158273381294964,0.0111731843575419,0.6583769808182276,6.0,0.6583769808182276,0
approach,31,40,13.0,18.0,0.325,1,1,1,985,139,716,0.09352517985611511,0.025139664804469275,1.3137838333953258,8.0,1.3137838333953258,0
profit,18,40,12.0,6.0,0.3,1,1,1,986,139,716,0.08633093525179857,0.008379888268156424,2.332353414389899,6.0,2.332353414389899,0
late,30,40,10.0,20.0,0.25,1,1,1,987,139,716,0.07194244604316546,0.027932960893854747,0.9460590532700086,4.0,0.9460590532700086,0
sue,30,40,14.0,16.0,0.35,1,1,1,988,139,716,0.10071942446043165,0.0223463687150838,1.5056748412054313,3.0,1.5056748412054313,0
al,19,40,5.0,14.0,0.125,1,1,1,989,139,716,0.03597122302158273,0.019553072625698324,0.6095868166487957,2.0,0.6095868166487957,0
cag,1,40,0.0,1.0,0.0,1,0,1,990,139,716,0.0,0.0013966480446927375,-Infinity,3.0,Infinity,1
try,39,40,12.0,27.0,0.3,1,1,1,991,139,716,0.08633093525179857,0.03770949720670391,0.8282760176136251,3.0,0.8282760176136251,0
volatility,20,40,6.0,14.0,0.15,1,1,1,992,139,716,0.04316546762589928,0.019553072625698324,0.7919083734427502,10.0,0.7919083734427502,0
edward,22,40,7.0,15.0,0.175,1,1,1,993,139,716,0.050359712230215826,0.02094972067039106,0.8770661817830572,6.0,0.8770661817830572,0
quality,28,40,11.0,17.0,0.275,1,1,1,994,139,716,0.07913669064748201,0.023743016759776536,1.2038881625721083,7.0,1.2038881625721083,0
saying,30,40,16.0,14.0,0.4,1,1,1,995,139,716,0.11510791366906475,0.019553072625698324,1.7727376264544765,6.0,1.7727376264544765,0
eb,29,40,1.0,28.0,0.025,1,1,1,996,139,716,0.007194244604316547,0.03910614525139665,-1.69299827634525,2.0,1.69299827634525,0
curve,18,40,6.0,12.0,0.15,1,1,1,997,139,716,0.04316546762589928,0.01675977653631285,0.9460590532700086,5.0,0.9460590532700086,0
relief,19,40,12.0,7.0,0.3,1,1,1,998,139,716,0.08633093525179857,0.009776536312849162,2.1782027345626407,6.0,2.1782027345626407,0
xls,19,40,1.0,18.0,0.025,1,1,1,999,139,716,0.007194244604316547,0.025139664804469275,-1.2511655240662107,3.0,1.2511655240662107,0
choice,16,40,9.0,7.0,0.225,1,1,1,1000,139,716,0.06474820143884892,0.009776536312849162,1.89052066211086,6.0,1.89052066211086,0
legislature,20,40,17.0,3.0,0.425,1,1,1,1001,139,716,0.1223021582733813,0.004189944134078212,3.3738072892180604,11.0,3.3738072892180604,0
maintenance,22,40,8.0,14.0,0.2,1,1,1,1002,139,716,0.05755395683453238,0.019553072625698324,1.0795904458945311,11.0,1.0795904458945311,0
clean,21,40,2.0,19.0,0.05,1,1,1,1003,139,716,0.014388489208633094,0.02653631284916201,-0.6120855647765411,5.0,0.6120855647765411,0
reported,27,40,15.0,12.0,0.375,1,1,1,1004,139,716,0.1079136690647482,0.01675977653631285,1.8623497851441635,8.0,1.8623497851441635,0
central,21,40,6.0,15.0,0.15,1,1,1,1005,139,716,0.04316546762589928,0.02094972067039106,0.7229155019557989,7.0,0.7229155019557989,0
3490,30,39,1.0,29.0,0.02564102564102564,1,1,1,1006,139,716,0.007194244604316547,0.040502793296089384,-1.7280895961565201,4.0,1.7280895961565201,0
ii,22,39,9.0,13.0,0.23076923076923078,1,1,1,1007,139,716,0.06474820143884892,0.018156424581005588,1.2714814537046364,2.0,1.2714814537046364,0
megawatt,22,39,19.0,3.0,0.48717948717948717,1,1,1,1008,139,716,0.1366906474820144,0.004189944134078212,3.4850329243282845,8.0,3.4850329243282845,0
answer,28,39,8.0,20.0,0.20512820512820512,1,1,1,1009,139,716,0.05755395683453238,0.027932960893854747,0.7229155019557989,6.0,0.7229155019557989,0
nerc,7,39,3.0,4.0,0.07692307692307693,1,0,1,1010,139,716,0.02158273381294964,0.00558659217877095,1.351524161378173,4.0,1.351524161378173,0
six,14,39,8.0,6.0,0.20512820512820512,1,1,1,1011,139,716,0.05755395683453238,0.008379888268156424,1.926888306281735,3.0,1.926888306281735,0
nemec,19,39,1.0,18.0,0.02564102564102564,1,1,1,1012,139,716,0.007194244604316547,0.025139664804469275,-1.2511655240662107,5.0,1.2511655240662107,0
kurth,9,39,0.0,9.0,0.0,1,0,1,1013,139,716,0.0,0.012569832402234637,-Infinity,5.0,Infinity,1
quarter,19,39,7.0,12.0,0.1794871794871795,1,1,1,1014,139,716,0.050359712230215826,0.01675977653631285,1.1002097330972669,7.0,1.1002097330972669,0
opening,16,39,5.0,11.0,0.1282051282051282,1,1,1,1015,139,716,0.03597122302158273,0.015363128491620111,0.8507488734656836,7.0,0.8507488734656836,0
42,30,39,12.0,18.0,0.3076923076923077,1,1,1,1016,139,716,0.08633093525179857,0.025139664804469275,1.2337411257217894,2.0,1.2337411257217894,0
securities,12,39,5.0,7.0,0.1282051282051282,1,1,1,1017,139,716,0.03597122302158273,0.009776536312849162,1.3027339972087408,10.0,1.3027339972087408,0
powerex,6,39,3.0,3.0,0.07692307692307693,1,0,1,1018,139,716,0.02158273381294964,0.004189944134078212,1.6392062338299538,7.0,1.6392062338299538,0
harry,31,39,12.0,19.0,0.3076923076923077,1,1,1,1019,139,716,0.08633093525179857,0.02653631284916201,1.1796739044515137,5.0,1.1796739044515137,0
buyer,18,39,5.0,13.0,0.1282051282051282,1,1,1,1020,139,716,0.03597122302158273,0.018156424581005588,0.6836947888025173,5.0,0.6836947888025173,0
person,32,39,9.0,23.0,0.23076923076923078,1,1,1,1021,139,716,0.06474820143884892,0.03212290502793296,0.7009365952370236,6.0,0.7009365952370236,0
swap,16,39,2.0,14.0,0.05128205128205128,1,1,1,1022,139,716,0.014388489208633094,0.019553072625698324,-0.30670391522535945,4.0,0.30670391522535945,0
outside,33,39,10.0,23.0,0.2564102564102564,1,1,1,1023,139,716,0.07194244604316546,0.03212290502793296,0.8062971108948498,7.0,0.8062971108948498,0
41,32,39,9.0,23.0,0.23076923076923078,1,1,1,1024,139,716,0.06474820143884892,0.03212290502793296,0.7009365952370236,2.0,0.7009365952370236,0
continued,26,39,10.0,16.0,0.2564102564102564,1,1,1,1025,139,716,0.07194244604316546,0.0223463687150838,1.1692026045842183,9.0,1.1692026045842183,0
cae,1,39,0.0,1.0,0.0,1,0,1,1026,139,716,0.0,0.0013966480446927375,-Infinity,3.0,Infinity,1
activity,27,39,6.0,21.0,0.15384615384615385,1,1,1,1027,139,716,0.04316546762589928,0.029329608938547486,0.38644326533458584,8.0,0.38644326533458584,0
trades,24,39,7.0,17.0,0.1794871794871795,1,1,1,1028,139,716,0.050359712230215826,0.023743016759776536,0.7519030388290511,6.0,0.7519030388290511,0
entity,28,39,9.0,19.0,0.23076923076923078,1,1,1,1029,139,716,0.06474820143884892,0.02653631284916201,0.8919918319997328,6.0,0.8919918319997328,0
availability,25,39,12.0,13.0,0.3076923076923077,1,1,1,1030,139,716,0.08633093525179857,0.018156424581005588,1.5591635261564174,12.0,1.5591635261564174,0
along,36,39,12.0,24.0,0.3076923076923077,1,1,1,1031,139,716,0.08633093525179857,0.0335195530726257,0.9460590532700086,5.0,0.9460590532700086,0
54,27,39,6.0,21.0,0.15384615384615385,1,1,1,1032,139,716,0.04316546762589928,0.029329608938547486,0.38644326533458584,2.0,0.38644326533458584,0
clark,23,39,2.0,21.0,0.05128205128205128,1,1,1,1033,139,716,0.014388489208633094,0.029329608938547486,-0.7121690233335238,5.0,0.7121690233335238,0
responses,27,38,3.0,24.0,0.07894736842105263,1,1,1,1034,139,716,0.02158273381294964,0.0335195530726257,-0.4402353078498821,9.0,0.4402353078498821,0
cut,23,38,15.0,8.0,0.39473684210526316,1,1,1,1035,139,716,0.1079136690647482,0.0111731843575419,2.2678148932523277,3.0,2.2678148932523277,0
check,33,38,2.0,31.0,0.05263157894736842,1,1,1,1036,139,716,0.014388489208633094,0.04329608938547486,-1.101633790095247,5.0,1.101633790095247,0
payment,26,38,9.0,17.0,0.23684210526315788,1,1,1,1037,139,716,0.06474820143884892,0.023743016759776536,1.0032174671099572,7.0,1.0032174671099572,0
memo,29,38,2.0,27.0,0.05263157894736842,1,1,1,1038,139,716,0.014388489208633094,0.03770949720670391,-0.9634834516144299,4.0,0.9634834516144299,0
allowed,24,38,14.0,10.0,0.3684210526315789,1,1,1,1039,139,716,0.10071942446043165,0.013966480446927373,1.9756784704511667,7.0,1.9756784704511667,0
puc,22,38,17.0,5.0,0.4473684210526316,1,1,1,1040,139,716,0.1223021582733813,0.006983240223463687,2.86298166545207,3.0,2.86298166545207,0
chance,30,38,12.0,18.0,0.3157894736842105,1,1,1,1041,139,716,0.08633093525179857,0.025139664804469275,1.2337411257217894,6.0,1.2337411257217894,0
rule,16,38,9.0,7.0,0.23684210526315788,1,1,1,1042,139,716,0.06474820143884892,0.009776536312849162,1.89052066211086,4.0,1.89052066211086,0
passed,23,38,11.0,12.0,0.2894736842105263,1,1,1,1043,139,716,0.07913669064748201,0.01675977653631285,1.552194856840324,6.0,1.552194856840324,0
created,27,38,13.0,14.0,0.34210526315789475,1,1,1,1044,139,716,0.09352517985611511,0.019553072625698324,1.565098261676232,7.0,1.565098261676232,0
application,22,38,7.0,15.0,0.18421052631578946,1,1,1,1045,139,716,0.050359712230215826,0.02094972067039106,0.8770661817830572,11.0,0.8770661817830572,0
craig,21,38,5.0,16.0,0.13157894736842105,1,1,1,1046,139,716,0.03597122302158273,0.0223463687150838,0.476055424024273,5.0,0.476055424024273,0
develop,30,38,13.0,17.0,0.34210526315789475,1,1,1,1047,139,716,0.09352517985611511,0.023743016759776536,1.3709422472352746,7.0,1.3709422472352746,0
written,25,38,7.0,18.0,0.18421052631578946,1,1,1,1048,139,716,0.050359712230215826,0.025139664804469275,0.6947446249891024,7.0,0.6947446249891024,0
excess,24,38,9.0,15.0,0.23684210526315788,1,1,1,1049,139,716,0.06474820143884892,0.02094972067039106,1.1283806100639633,6.0,1.1283806100639633,0
island,9,38,3.0,6.0,0.07894736842105263,1,0,1,1050,139,716,0.02158273381294964,0.008379888268156424,0.9460590532700086,6.0,0.9460590532700086,0
gray,22,38,16.0,6.0,0.42105263157894735,1,1,1,1051,139,716,0.11510791366906475,0.008379888268156424,2.6200354868416804,4.0,2.6200354868416804,0
efforts,33,38,13.0,20.0,0.34210526315789475,1,1,1,1052,139,716,0.09352517985611511,0.027932960893854747,1.2084233177374997,7.0,1.2084233177374997,0
supplies,22,38,13.0,9.0,0.34210526315789475,1,1,1,1053,139,716,0.09352517985611511,0.012569832402234637,2.006931013955271,8.0,2.006931013955271,0
necessary,32,38,11.0,21.0,0.2894736842105263,1,1,1,1054,139,716,0.07913669064748201,0.029329608938547486,0.9925790689049014,9.0,0.9925790689049014,0
doug,25,38,6.0,19.0,0.15789473684210525,1,1,1,1055,139,716,0.04316546762589928,0.02653631284916201,0.4865267238915684,4.0,0.4865267238915684,0
kay,23,38,4.0,19.0,0.10526315789473684,1,1,1,1056,139,716,0.02877697841726619,0.02653631284916201,0.08106161578340418,3.0,0.08106161578340418,0
calls,27,38,16.0,11.0,0.42105263157894735,1,1,1,1057,139,716,0.11510791366906475,0.015363128491620111,2.0138996832713647,5.0,2.0138996832713647,0
stacey,21,38,1.0,20.0,0.02631578947368421,1,1,1,1058,139,716,0.007194244604316547,0.027932960893854747,-1.356526039724037,6.0,1.356526039724037,0
discussions,32,38,6.0,26.0,0.15789473684210525,1,1,1,1059,139,716,0.04316546762589928,0.036312849162011177,0.17286916503652683,11.0,0.17286916503652683,0
main,24,38,9.0,15.0,0.23684210526315788,1,1,1,1060,139,716,0.06474820143884892,0.02094972067039106,1.1283806100639633,4.0,1.1283806100639633,0
suggested,35,38,11.0,24.0,0.2894736842105263,1,1,1,1061,139,716,0.07913669064748201,0.0335195530726257,0.8590476762803787,9.0,0.8590476762803787,0
bought,12,38,8.0,4.0,0.21052631578947367,1,1,1,1062,139,716,0.05755395683453238,0.00558659217877095,2.332353414389899,6.0,2.332353414389899,0
phil,18,38,5.0,13.0,0.13157894736842105,1,1,1,1063,139,716,0.03597122302158273,0.018156424581005588,0.6836947888025173,4.0,0.6836947888025173,0
tw,18,38,5.0,13.0,0.13157894736842105,1,1,1,1064,139,716,0.03597122302158273,0.018156424581005588,0.6836947888025173,2.0,0.6836947888025173,0
kimberly,15,38,2.0,13.0,0.05263157894736842,1,1,1,1065,139,716,0.014388489208633094,0.018156424581005588,-0.2325959430716376,8.0,0.2325959430716376,0
requirement,23,38,10.0,13.0,0.2631578947368421,1,1,1,1066,139,716,0.07194244604316546,0.018156424581005588,1.3768419693624627,11.0,1.3768419693624627,0
cover,28,38,8.0,20.0,0.21052631578947367,1,1,1,1067,139,716,0.05755395683453238,0.027932960893854747,0.7229155019557989,5.0,0.7229155019557989,0
half,27,38,15.0,12.0,0.39473684210526316,1,1,1,1068,139,716,0.1079136690647482,0.01675977653631285,1.8623497851441635,4.0,1.8623497851441635,0
randy,23,37,5.0,18.0,0.13513513513513514,1,1,1,1069,139,716,0.03597122302158273,0.025139664804469275,0.3582723883678895,5.0,0.3582723883678895,0
met,30,37,8.0,22.0,0.21621621621621623,1,1,1,1070,139,716,0.05755395683453238,0.030726256983240222,0.627605322151474,3.0,0.627605322151474,0
haedicke,17,37,1.0,16.0,0.02702702702702703,1,1,1,1071,139,716,0.007194244604316547,0.0223463687150838,-1.1333824884098274,8.0,1.1333824884098274,0
ability,22,37,11.0,11.0,0.2972972972972973,1,1,1,1072,139,716,0.07913669064748201,0.015363128491620111,1.6392062338299538,7.0,1.6392062338299538,0
heard,27,37,5.0,22.0,0.13513513513513514,1,1,1,1073,139,716,0.03597122302158273,0.030726256983240222,0.15760169290573836,5.0,0.15760169290573836,0
andy,24,37,4.0,20.0,0.10810810810810811,1,1,1,1074,139,716,0.02877697841726619,0.027932960893854747,0.029768321395853645,4.0,0.029768321395853645,0
confidentiality,22,37,7.0,15.0,0.1891891891891892,1,1,1,1075,139,716,0.050359712230215826,0.02094972067039106,0.8770661817830572,15.0,0.8770661817830572,0
execution,28,37,0.0,28.0,0.0,1,1,1,1076,139,716,0.0,0.03910614525139665,-Infinity,9.0,Infinity,1
opinion,30,37,10.0,20.0,0.2702702702702703,1,1,1,1077,139,716,0.07194244604316546,0.027932960893854747,0.9460590532700086,7.0,0.9460590532700086,0
positions,26,37,6.0,20.0,0.16216216216216217,1,1,1,1078,139,716,0.04316546762589928,0.027932960893854747,0.435233429504018,9.0,0.435233429504018,0
62,8,37,3.0,5.0,0.08108108108108109,1,0,1,1079,139,716,0.02158273381294964,0.006983240223463687,1.1283806100639633,2.0,1.1283806100639633,0
attachments,21,37,6.0,15.0,0.16216216216216217,1,1,1,1080,139,716,0.04316546762589928,0.02094972067039106,0.7229155019557989,11.0,0.7229155019557989,0
moving,24,37,9.0,15.0,0.24324324324324326,1,1,1,1081,139,716,0.06474820143884892,0.02094972067039106,1.1283806100639633,6.0,1.1283806100639633,0
documentation,17,37,0.0,17.0,0.0,1,1,1,1082,139,716,0.0,0.023743016759776536,-Infinity,13.0,Infinity,1
contains,30,37,4.0,26.0,0.10810810810810811,1,1,1,1083,139,716,0.02877697841726619,0.036312849162011177,-0.2325959430716376,8.0,0.2325959430716376,0
industrial,23,37,11.0,12.0,0.2972972972972973,1,1,1,1084,139,716,0.07913669064748201,0.01675977653631285,1.552194856840324,10.0,1.552194856840324,0
